,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,G05,SYBR,cGAS,Unkn-26,B1M,,29.3606280962075,29.2356222820031,0.332740767371645,NaN,NaN,NaN,NaN,60,
,G06,SYBR,cGAS,Unkn-26,B1M,,29.487756591521,29.2356222820031,0.332740767371645,NaN,NaN,NaN,NaN,60,
,G07,SYBR,cGAS,Unkn-27,B2M,,29.3607589634277,29.4180690813454,0.0649575499180027,NaN,NaN,NaN,NaN,60,
,G08,SYBR,cGAS,Unkn-27,B2M,,29.4886305369466,29.4180690813454,0.0649575499180027,NaN,NaN,NaN,NaN,60,
,G09,SYBR,cGAS,Unkn-27,B2M,,29.4048177436618,29.4180690813454,0.0649575499180027,NaN,NaN,NaN,NaN,60,
,G10,SYBR,cGAS,Unkn-28,B3M,,29.9824773869775,30.0383754790016,0.183667447863769,NaN,NaN,NaN,NaN,60,
,G11,SYBR,cGAS,Unkn-28,B3M,,30.243497558757,30.0383754790016,0.183667447863769,NaN,NaN,NaN,NaN,60,
,G12,SYBR,cGAS,Unkn-28,B3M,,29.8891514912702,30.0383754790016,0.183667447863769,NaN,NaN,NaN,NaN,60,
,H01,SYBR,cGAS,Unkn-29,B4M,,29.2657360040929,29.219562190334,0.069429417020361,NaN,NaN,NaN,NaN,60,
,H02,SYBR,cGAS,Unkn-29,B4M,,29.2532329097264,29.219562190334,0.069429417020361,NaN,NaN,NaN,NaN,60,
,H03,SYBR,cGAS,Unkn-29,B4M,,29.1397176571828,29.219562190334,0.069429417020361,NaN,NaN,NaN,NaN,60,
,H04,SYBR,cGAS,Unkn-30,B5M,,30.053072850846,30.0121924009561,0.0569578612205154,NaN,NaN,NaN,NaN,60,
,H05,SYBR,cGAS,Unkn-30,B5M,,29.9471339110582,30.0121924009561,0.0569578612205154,NaN,NaN,NaN,NaN,60,
,H06,SYBR,cGAS,Unkn-30,B5M,,30.0363704409642,30.0121924009561,0.0569578612205154,NaN,NaN,NaN,NaN,60,
,H07,SYBR,cGAS,Unkn-31,C1M,,30.0633717613822,29.9517456700039,0.19417501587883,NaN,NaN,NaN,NaN,60,
,H08,SYBR,cGAS,Unkn-31,C1M,,30.0643328873319,29.9517456700039,0.19417501587883,NaN,NaN,NaN,NaN,60,
,H09,SYBR,cGAS,Unkn-31,C1M,,29.7275323612976,29.9517456700039,0.19417501587883,NaN,NaN,NaN,NaN,60,
,H10,SYBR,cGAS,Unkn-32,C2M,,28.7854534724939,29.0092870164974,0.495379906686966,NaN,NaN,NaN,NaN,60,
,H11,SYBR,cGAS,Unkn-32,C2M,,28.6653253393669,29.0092870164974,0.495379906686966,NaN,NaN,NaN,NaN,60,
,H12,SYBR,cGAS,Unkn-32,C2M,,29.5770822376315,29.0092870164974,0.495379906686966,NaN,NaN,NaN,NaN,60,
