,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,C10,SYBR,GAPDH,Unkn-12,C2C,,22.9036876842764,22.8509794662333,0.137769564880162,NaN,NaN,NaN,NaN,60,
,C11,SYBR,GAPDH,Unkn-12,C2C,,22.9546131867201,22.8509794662333,0.137769564880162,NaN,NaN,NaN,NaN,60,
,C12,SYBR,GAPDH,Unkn-12,C2C,,22.6946375277033,22.8509794662333,0.137769564880162,NaN,NaN,NaN,NaN,60,
,D01,SYBR,GAPDH,Unkn-13,C3C,,24.7833187771783,24.2812251980514,0.436255736447523,NaN,NaN,NaN,NaN,60,
,D02,SYBR,GAPDH,Unkn-13,C3C,,24.0654714096787,24.2812251980514,0.436255736447523,NaN,NaN,NaN,NaN,60,
,D03,SYBR,GAPDH,Unkn-13,C3C,,23.9948854072972,24.2812251980514,0.436255736447523,NaN,NaN,NaN,NaN,60,
,D04,SYBR,GAPDH,Unkn-14,C4C,,23.4691561399441,23.5011028546801,0.0832338407722747,NaN,NaN,NaN,NaN,60,
,D05,SYBR,GAPDH,Unkn-14,C4C,,23.43857507949,23.5011028546801,0.0832338407722747,NaN,NaN,NaN,NaN,60,
,D06,SYBR,GAPDH,Unkn-14,C4C,,23.595577344606,23.5011028546801,0.0832338407722747,NaN,NaN,NaN,NaN,60,
,D07,SYBR,GAPDH,Unkn-15,C5C,,23.9387336418923,23.9324169028564,0.126464260082291,NaN,NaN,NaN,NaN,60,
,D08,SYBR,GAPDH,Unkn-15,C5C,,23.8029126462501,23.9324169028564,0.126464260082291,NaN,NaN,NaN,NaN,60,
